Test_ID,Inputs,MMSE,MAE,MSE,RMSE,RSS,R2
90,"['Age', 'Carbon_Feed', 'miuSimp', 'Protein']",1.123209555943807,0.05602423722545306,0.011161068764825663,0.10510469724734624,0.20089923838774362,0.7919472654660543
91,"['Age', 'dCarbon_Feed', 'Biomass0', 'Protein']",55.89517867565155,2.1819731841484704,50.53123616396139,4.181436424454053,909.5622306118408,-5143.389949500561
92,"['Age', 'dCarbon_Feed', 'Induction', 'Protein']",1.1953766743342082,0.08540415267149608,0.024568299452463787,0.15184841056664786,0.44222939014434814,0.6410468518733978
93,"['Age', 'dCarbon_Feed', 'CumulativeAge', 'Protein']",1.1456668774286907,0.06433264911174774,0.01700154148663084,0.11658072223265965,0.30602775265773136,0.4215613007545471
94,"['Age', 'dCarbon_Feed', 'miuSimp', 'Protein']",1.1857095162073772,0.08244489381710689,0.02081973912815253,0.1438032885392507,0.37475531299908954,0.6351489424705505
95,"['Age', 'Biomass0', 'Induction', 'Protein']",1.388872543970744,0.14222251251339912,0.1044275420717895,0.23971681048472723,1.8796957979599636,-4.851381202538808
96,"['Age', 'Biomass0', 'CumulativeAge', 'Protein']",8.785791079203287,0.9068791816631953,5.97203137834246,1.4783693725864093,107.49656734863918,-532.8769734899203
97,"['Age', 'Biomass0', 'miuSimp', 'Protein']",4.861383438110352,0.5651338696479797,2.7311158178684614,1.0095823953549068,49.16008471945921,-283.4779311815898
98,"['Age', 'Induction', 'CumulativeAge', 'Protein']",1.120877782503764,0.05491842453678449,0.01104093762114644,0.10209996998310089,0.19873687128225961,0.7211503783861796
99,"['Age', 'Induction', 'miuSimp', 'Protein']",1.2253469626108806,0.0973679522673289,0.030611032620072365,0.17429686586062113,0.550998588403066,0.3622724215189616
100,"['Age', 'CumulativeAge', 'miuSimp', 'Protein']",1.2137939135233562,0.0911252995332082,0.0315432899321119,0.15596147874991098,0.5677792330582937,-0.13949300845464072
101,"['BiomassEst', 'dBiomassEst', 'BioWeight', 'Protein']",1.2470944325129192,0.09914486358563106,0.04880473638574282,0.18152037262916565,0.8784852723280588,-0.4882500370343526
102,"['BiomassEst', 'dBiomassEst', 'CPR', 'Protein']",1.240862528483073,0.1016317072014014,0.03759915257493655,0.17397731045881906,0.6767847388982773,-0.035768469174702965
103,"['BiomassEst', 'dBiomassEst', 'Carbon_Feed', 'Protein']",1.1682169437408447,0.07360493329664071,0.02100704920788606,0.12732050319512686,0.37812687704960507,0.4948991735776265
104,"['BiomassEst', 'dBiomassEst', 'dCarbon_Feed', 'Protein']",1.255977710088094,0.10961477955182393,0.036748120561242104,0.18811737994352976,0.6614661614100138,0.2524765332539876
105,"['BiomassEst', 'dBiomassEst', 'Biomass0', 'Protein']",161.54634841283163,3.94745975981156,152.65141801411906,7.2103697409232455,2747.7255649367967,-16563.24716917674
106,"['BiomassEst', 'dBiomassEst', 'Induction', 'Protein']",1.1339178880055745,0.06061546256144842,0.012686915385226408,0.11134961744149525,0.22836447755495706,0.7833053668340048
107,"['BiomassEst', 'dBiomassEst', 'CumulativeAge', 'Protein']",1.4227855205535889,0.1578930951654911,0.10699934279546142,0.275862464060386,1.9259881203373272,-2.8033053477605185
108,"['BiomassEst', 'dBiomassEst', 'miuSimp', 'Protein']",1.1366633971532185,0.06032779564460119,0.0160077892554303,0.11595481137434642,0.2881402025620143,0.5569784641265869
109,"['BiomassEst', 'BioWeight', 'CPR', 'Protein']",1.3657068808873494,0.1486219341556231,0.0684630312025547,0.2592325210571289,1.232334574063619,-0.37962569793065387
110,"['BiomassEst', 'BioWeight', 'Carbon_Feed', 'Protein']",1.253433068593343,0.10415896773338318,0.04511505117019018,0.19341825942198435,0.8120709309975306,0.03990111748377482
111,"['BiomassEst', 'BioWeight', 'dCarbon_Feed', 'Protein']",1.2503686745961506,0.10469065109888713,0.040987374261021614,0.19181417177120844,0.7377727528413137,0.20902389287948608
112,"['BiomassEst', 'BioWeight', 'Biomass0', 'Protein']",2.4026758670806885,0.3727081206937631,0.6572595870432755,0.543863316377004,11.8306725670894,-39.602196633815765
113,"['BiomassEst', 'BioWeight', 'Induction', 'Protein']",1.138351043065389,0.060522641986608505,0.017305670267281432,0.109574260811011,0.3115020655095577,0.5161916216214498
114,"['BiomassEst', 'BioWeight', 'CumulativeAge', 'Protein']",1.4059584538141887,0.16233459363381067,0.08128924792011578,0.2740051845709483,1.4632064898808796,-1.2797428369522095
115,"['BiomassEst', 'BioWeight', 'miuSimp', 'Protein']",1.2387691736221313,0.10128608842690785,0.03619703153769175,0.1767588953177134,0.6515465478102366,0.3147005836168925
116,"['BiomassEst', 'CPR', 'Carbon_Feed', 'Protein']",1.1858772834142048,0.08102547377347946,0.023826289921998978,0.143948828180631,0.4288732161124547,0.508673091729482
117,"['BiomassEst', 'CPR', 'dCarbon_Feed', 'Protein']",1.2932035128275554,0.12084454794724782,0.05151440529152751,0.2057486226161321,0.9272593011458715,0.10602933168411255
118,"['BiomassEst', 'CPR', 'Biomass0', 'Protein']",10.747667590777079,0.844712066774567,8.05824329238385,1.6922933831810951,145.0483830757439,-181.95697283744812
119,"['BiomassEst', 'CPR', 'Induction', 'Protein']",1.2113163471221924,0.09192507589856784,0.027466207432250183,0.15422833214203516,0.49439172943433124,0.21139089266459146
120,"['BiomassEst', 'CPR', 'CumulativeAge', 'Protein']",1.2754436333974202,0.11147719621658325,0.05248922163931032,0.18395882720748583,0.944806012014548,-0.6140276193618774
121,"['BiomassEst', 'CPR', 'miuSimp', 'Protein']",1.2638298670450847,0.11195008208354314,0.03992975658426682,0.1925601363182068,0.7187356352806091,0.24886121352513632
122,"['BiomassEst', 'Carbon_Feed', 'dCarbon_Feed', 'Protein']",1.174319863319397,0.07387249482174714,0.026574850160007674,0.13820052271087965,0.4783473188678424,0.15741435686747232
123,"['BiomassEst', 'Carbon_Feed', 'Biomass0', 'Protein']",1.1973861455917358,0.0836458404858907,0.030094452512760956,0.16277857373158136,0.5417001446088155,-1.4075422088305156
124,"['BiomassEst', 'Carbon_Feed', 'Induction', 'Protein']",1.1500202814737956,0.06747231259942055,0.015075669003029665,0.11911292374134064,0.2713620414336522,0.6742349962393442
125,"['BiomassEst', 'Carbon_Feed', 'CumulativeAge', 'Protein']",1.2404215335845947,0.10157811890045802,0.0372653224815925,0.17720025529464087,0.6707758009433746,0.03834635019302368
126,"['BiomassEst', 'Carbon_Feed', 'miuSimp', 'Protein']",1.218237280845642,0.09179769208033879,0.03464190382510424,0.17304643988609314,0.6235542794068655,0.46926530202229816
127,"['BiomassEst', 'dCarbon_Feed', 'Biomass0', 'Protein']",1639.548992196719,8.897240272412697,1620.7546629399294,23.323351598034304,29173.584583960474,-202686.89695926508
128,"['BiomassEst', 'dCarbon_Feed', 'Induction', 'Protein']",1.1716189781824748,0.07444669057925542,0.022725574982662994,0.12883819888035455,0.4090603565176328,0.30326908826828003
129,"['BiomassEst', 'dCarbon_Feed', 'CumulativeAge', 'Protein']",1.2048526207605998,0.08740390961368878,0.03004472889006138,0.15063680211702982,0.5408051262299219,0.09758623441060384
130,"['BiomassEst', 'dCarbon_Feed', 'miuSimp', 'Protein']",1.2155637343724568,0.09131971312065919,0.032924300292506814,0.15889883289734522,0.59263742963473,0.05452263355255127
131,"['BiomassEst', 'Biomass0', 'Induction', 'Protein']",1.2277303139368694,0.09412576134006183,0.03947879901776711,0.1783167024453481,0.7106183966000875,-1.5609145363171895
132,"['BiomassEst', 'Biomass0', 'CumulativeAge', 'Protein']",124.94284860293071,3.3788831817607083,117.18508412921801,6.318058464676142,2109.331575356424,-12398.005856315294
133,"['BiomassEst', 'Biomass0', 'miuSimp', 'Protein']",1.2960623105367024,0.11940833615760009,0.05724561711152395,0.18676444267233214,1.0304210657874744,-1.87878813346227
134,"['BiomassEst', 'Induction', 'CumulativeAge', 'Protein']",1.1294548908869426,0.0581749752163887,0.013104945265998444,0.10303902998566628,0.235889016961058,0.6653008957703909
